Symbol,Final Weighted Rating,DCF,PEG,Dividend Payout Ratio,P/FV,Graham Ratio,Unweighted Rating
KRNY,2.4102561507732507,0.14301226959803964,133.12087103284577,0.028617952812696076,1.0771931125688567,1.4344267681182008,4
MLHR,2.3836705052570903,1.1297655626426812,6.515952020482244,0.02008642869457054,3.1565482816323693,1.3218536379903532,4
KFRC,2.377385654720044,1.0328302528752256,2.8008297637536153,0.01812027107349448,5.4796492948231235,1.1911528115754129,5
GCBC,2.3767008881403786,1.0113779542565413,8.46398239457202,0.0081567747483168,2.222419524068026,1.0993607015687812,4
AMTD,2.350640482272634,1.1505524037971724,4.170916164880899,0.02728886925072211,2.809448275862069,1.1014145385905318,4
AVX,2.349831225029535,1.1031914114957615,394.563682582767,0.02489306564274113,1.3091253596624415,1.0449340734874935,4
KBAL,2.3274754604425727,1.1816793289848377,15.466948825868078,0.02010229651729427,2.6275600720587557,1.093142281555129,4
UFPI,2.307247369564413,1.082363469910516,6.7123894287914325,0.008234444417013813,2.3970584900881633,1.0974792412336518,4
UGI,2.298700517193132,1.1001887914471908,8.32246123490414,0.023227399061355538,2.249900296005239,1.0670712244266753,4
HNI,2.2920548420621523,1.0518500680399587,7.073508438768658,0.030843757524816565,2.899504643485765,1.2108594275296627,4
DIOD,2.292049908600453,1.1304307004561212,7.493045895560085,0.0016233366109171291,2.1257185039370077,1.0067841549484173,4
NPO,2.2808274044973373,1.1505275917572482,37.66725515532583,0.015300224818135966,1.5401882963130002,1.091024383225535,4
BOOM,2.2708006593601144,1.0629259679418983,9.465033068888276,0.004101378634277952,3.9120958604864615,1.1284605838091568,5
HY,2.2512203490859672,1.1029933436964405,13.07154188756782,0.021526021705712734,1.7923267499540694,1.0608082101737561,4
MGPI,2.2363678127816207,1.0074210784041977,9.01855887605119,0.008941708846860123,3.3186052014334932,1.0071300225026347,5
PRI,2.22128219398084,1.07213295458487,2.005413262949293,0.010208121256056836,3.41636053691064,1.0397061448785403,4
NP,2.2150152489190837,1.0135081293273107,10.226362372356887,0.02491815407621785,3.0125700221511202,1.0718024954764551,4
PZN,2.2145078339256266,1.1856389040073405,23.78286399026724,0.06823890530110699,4.919597167027096,1.1316486851367762,5
RL,2.214376533066609,1.1088343249411714,11.591494705955137,0.01890233252999246,3.0690867607690433,1.0662480908383996,4
CLAR,2.197178422209768,1.006018388987882,78.89903595124996,0.008150339520169567,2.0226489028213166,1.0215012673306605,4
RLGT,2.197018525555655,1.0296375857785716,93.56524564693724,0.004139123277423178,2.478084327975188,1.2198179718622106,4
B,2.192948884467916,1.0487197244811017,5.926272564880037,0.010687137981823577,2.3967640069955167,1.1140775430131369,4
AIT,2.1558112435195653,1.0638666208072314,3.9838845670571077,0.022497536937137363,2.34209751246887,1.0188384675581572,4
GBL,2.154625884876472,1.3137749635074865,1.3668758689768683,0.005756053322357011,8.750485041212055,1.1598783165784636,5
SABR,2.14706007567177,1.3183682020926277,31.5109457785038,0.02503116737926824,6.4920662383173875,1.3522649570287355,5
ERI,2.121144819420902,1.224559850606164,41.22033339488828,0.0019298455389702308,3.6639661828030614,1.5714644275779275,4
DRI,2.0892811442314754,1.0792422960130363,4.417267497267082,0.02438224094362166,6.356177380255788,1.090383544745705,5
AMOT,2.0825792751982917,1.065740932800918,14.580549574131325,0.002782001638289854,3.528369716596473,1.0539940605461462,4
CLB,2.0198788288639804,1.0261794846776613,10.647630958046854,0.050119457606319584,10.945541449976105,1.5176513789057358,5
OUT,1.973528614025219,1.0332830239682826,33.30018724213276,0.05890886959229458,3.229635216675809,1.0508548590596922,4
BLMN,1.6577028936818288,1.1232961575540716,13.573369140392817,0.01672487540180783,12.542872280471052,1.2990165536509197,5
